Hit,Title,Artist,Featuring
1,"Girls, Girls, Girls",JAY-Z,0
1,Caramel,City High Featuring Eve,1
1,I Wanna Talk About Me,Toby Keith,0
1,Dig In,Lenny Kravitz,0
1,Control,Puddle Of Mudd,0
1,Who We Be,DMX,0
1,"Lights, Camera, Action!",Mr. Cheeks,0
1,Drowning,Backstreet Boys,0
1,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,0
1,I'm A Slave 4 U,Britney Spears,0
1,#1,Nelly,0
1,Fade,Staind,0
1,I'm Tryin',Trace Adkins,0
1,Ballin' Out Of Control,Jermaine Dupri Featuring Nate Dogg,1
1,My Sacrifice,Creed,0
1,Get The Party Started,P!nk,0
1,Run,George Strait,0
1,Riding With Private Malone,David Ball,0
1,"Whenever, Wherever",Shakira,0
1,With Me,Lonestar,0
1,Wrapped Up In You,Garth Brooks,0
1,We Thuggin',Fat Joe Featuring R. Kelly,1
1,Diddy,P. Diddy Featuring The Neptunes,1
1,A Woman's Worth,Alicia Keys,0
1,Alive,P.O.D.,0
1,In The End,Linkin Park,0
1,Fatty Girl,"Ludacris, LL Cool J & Keith Murray",0
1,Wherever You Will Go,The Calling,0
1,Brotha,Angie Stone,0
1,Break Ya Neck,Busta Rhymes,0
1,Roll Out (My Business),Ludacris,0
1,From Her Mama (Mama Got A**),Juvenile,0
1,Butterflies,Michael Jackson,0
1,Standing Still,Jewel,0
1,Goodbye,Jagged Edge,0
1,Wrapped Around,Brad Paisley,0
1,Always On Time,Ja Rule Featuring Ashanti,1
1,Where Were You (When The World Stopped Turning),Alan Jackson,0
1,Son Of A Gun,"Janet Featuring Missy Elliott, P. Diddy & Carly Simon",1
1,Good Morning Beautiful,Steve Holy,0
1,Don't You Forget It,Glenn Lewis,0
1,Young'n (Holla Back),Fabolous,0
1,7 Days,Craig David,0
1,Hey Baby,No Doubt Featuring Bounty Killer,1
1,Bring On The Rain,Jo Dee Messina With Tim McGraw,0
1,Take Away,"Missy ""Misdemeanor"" Elliott Featuring Ginuwine & Tweet",1
1,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal,0
1,No More Drama,Mary J. Blige,0
1,Freedom,Paul McCartney,0
1,Round And Round,Jonell & Method Man,0
1,Got Ur Self A...,Nas,0
1,The Whole World,OutKast Featuring Killer Mike,1
1,Let's Stay Home Tonight,Joe,0
1,Blurry,Puddle Of Mudd,0
1,The Long Goodbye,Brooks & Dunn,0
1,Part II,Method Man & Redman,0
1,The World's Greatest,R. Kelly,0
1,Ooohhhwee,Master P Featuring Weebie,1
1,Welcome To Atlanta,Jermaine Dupri & Ludacris,0
1,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,1
1,Never Too Far/Hero Medley,Mariah Carey,0
1,God Bless America,Daniel Rodriguez,0
1,Uh Huh,B2K,0
1,Nothing In This World,KeKe Wyatt Featuring Avant,1
1,Chop Suey,System Of A Down,0
1,Defy You,The Offspring,0
1,Wasting My Time,Default,0
1,Thank You,Lil Bow Wow Featuring Jagged Edge & Fundisha,1
1,The Cowboy In Me,Tim McGraw,0
1,Blessed,Martina McBride,0
1,Just Let Me Be In Love,Tracy Byrd,0
1,Some Days You Gotta Dance,Dixie Chicks,0
1,In Another World,Joe Diffie,0
1,Runaway,NB Ridaz Featuring Angelina,1
1,Burn,Mobb Deep Featuring Vita & Noyd,1
1,What About Us?,Brandy,0
1,Can't Get You Out Of My Head,Kylie Minogue,0
1,Hey Luv (Anything),Mobb Deep Featuring 112,1
1,Jigga,JAY-Z,0
1,I Love You,Faith Evans,0
1,Hush Lil' Lady,Corey Featuring Lil' Romeo,1
1,Hands Clean,Alanis Morissette,0
1,More Than A Woman,Aaliyah,0
1,I'm Movin' On,Rascal Flatts,0
1,My Sweet Lord,George Harrison,0
1,I Miss You,DMX Featuring Faith Evans,1
1,That's Just Jessie,Kevin Denney,0
1,Oops (Oh My),Tweet,0
1,U Don't Have To Call,Usher,0
1,Girlfriend,'N Sync Featuring Nelly,1
1,Young,Kenny Chesney,0
1,Youth Of The Nation,P.O.D.,0
1,"I Breathe In, I Breathe Out",Chris Cagle,0
1,Any Other Night,Sharissa,0
1,What's Luv?,Fat Joe Featuring Ashanti,1
1,My List,Toby Keith,0
1,Foolish,Ashanti,0
1,Never,Amanda Perez,0
1,Saturday (Oooh! Ooooh!),Ludacris Featuring Sleepy Brown,1
1,Rapture (Tastes So Sweet),iio,0
1,All You Wanted,Michelle Branch,0
1,Escape,Enrique Iglesias,0
1,Roc The Mic,Beanie Sigel & Freeway,0
1,Anything,Jaheim Featuring Next,1
1,What If She's An Angel,Tommy Shane Steiner,0
1,That's When I Love You,Phil Vassar,0
1,Wrong Impression,Natalie Imbruglia,0
1,A New Day Has Come,Celine Dion,0
1,For You,Staind,0
1,Crawling In The Dark,Hoobastank,0
1,A Thousand Miles,Vanessa Carlton,0
1,Insatiable,Darren Hayes,0
1,Pass The Courvoisier Part II,Busta Rhymes Featuring P. Diddy & Pharrell,1
1,Don't Let Me Get Me,P!nk,0
1,It's Goin' Down,X-Ecutioners,0
1,Awnaw,Nappy Roots,0
1,Knoc,"Knoc-Turn'Al With Dr. Dre & Missy ""Misdemeanor"" Elliott",0
1,Underneath Your Clothes,Shakira,0
1,The Middle,Jimmy Eat World,0
1,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,1
1,This Woman's Work,Maxwell,0
1,Drive (For Daddy Gene),Alan Jackson,0
1,Too Bad,Nickelback,0
1,I Should Be Sleeping,Emerson Drive,0
1,No Matta What (Party All Night),Toya,0
1,Here Is Gone,Goo Goo Dolls,0
1,Makin' Good Love,Avant,0
1,halfcrazy,Musiq,0
1,Wish I Didn't Miss You,Angie Stone,0
1,Give It To Her,Tanto Metro & Devonte,0
1,Rainy Dayz,Mary J. Blige Featuring Ja Rule,1
1,Modern Day Bonnie And Clyde,Travis Tritt,0
1,Feels Good (Don't Worry Bout A Thing),Naughty By Nature Featuring 3LW,1
1,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,0
1,Feel The Girl,Ms. Jade,0
1,I Don't Have To Be Me ('til Monday),Steve Azar,0
1,How Come You Don't Call Me,Alicia Keys,0
1,Living And Living Well,George Strait,0
1,Song For The Lonely,Cher,0
1,Closet Freak,Cee-Lo,0
1,Soak Up The Sun,Sheryl Crow,0
1,Take Ya Home,Lil Bow Wow,0
1,Down A** Chick,"Ja Rule Featuring Charli ""Chuck"" Baltimore",1
1,Still Fly,Big Tymers,0
1,Hella Good,No Doubt,0
1,Addictive,Truth Hurts Featuring Rakim,1
1,Oh Boy,Cam'Ron Featuring Juelz Santana,1
1,One Mic,Nas,0
1,Tell Me What's It Gonna Be,Brian McKnight Featuring Jermaine Dupri,1
1,I'm Gonna Be Alright,Jennifer Lopez Featuring Nas,1
1,Gots Ta Be,B2K,0
1,You Know That I Love You,Donell Jones,0
1,Overprotected,Britney Spears,0
1,Take A Message,Remy Shand,0
1,Be Here,Raphael Saadiq Featuring D'Angelo,1
1,Hot In Herre,Nelly,0
1,I'm Gonna Miss Her (The Fishin' Song),Brad Paisley,0
1,Full Moon,Brandy,0
1,Say I Yi Yi,Ying Yang Twins,0
1,Toxicity,System Of A Down,0
1,Don't Say Goodbye,Paulina Rubio,0
1,Gimme The Light,Sean Paul,0
1,I Told Y'all,Petey Pablo,0
1,Without Me,Eminem,0
1,Someone To Love You,Ruff Endz,0
1,I Don't Want You To Go,Carolyn Dawn Johnson,0
1,Not A Day Goes By,Lonestar,0
1,What If A Woman,Joe,0
1,Days Go By,Dirty Vegas,0
1,Hero,Chad Kroeger Featuring Josey Scott,1
1,The One,Gary Allan,0
1,Guess Who's Back,Scarface Featuring Jay-Z & Beanie Sigel,1
1,Whoa Now,B Rich,0
1,Walking Away,Craig David,0
1,Here To Stay,Korn,0
1,Quitame Ese Hombre,Pilar Montenegro,0
1,My Heart Is Lost To You,Brooks & Dunn,0
1,Drift & Die,Puddle Of Mudd,0
1,Nothin',N.O.R.E.,0
1,"My Neck, My Back",Khia Featuring DSD,1
1,Just A Friend 2002,Mario,0
1,Sugarhigh,Jade Anderson,0
1,Grindin',Clipse,0
1,No Such Thing,John Mayer,0
1,Call Me,Tweet,0
1,Complicated,Avril Lavigne,0
1,When You Lie Next To Me,Kellie Coffey,0
1,Happy,Ashanti,0
1,Heaven,DJ Sammy & Yanou Featuring Do,1
1,The Impossible,Joe Nichols,0
1,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",1
1,The Good Stuff,Kenny Chesney,0
1,Why Don't We Fall In Love,Amerie,0
1,One Last Breath,Creed,0
1,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,0
1,Move B***h,Ludacris Featuring Mystikal & Infamous 2.0,1
1,Day + Night,Isyss Featuring Jadakiss,1
1,By The Way,Red Hot Chili Peppers,0
1,I Miss My Friend,Darryl Worley,0
1,Where Are You Going,Dave Matthews Band,0
1,Long Time Gone,Dixie Chicks,0
1,Down 4 U,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",1
1,If I Could Go!,Angie Martinez Featuring Lil' Mo & Sacario,1
1,For All Time,Soluna,0
1,Tonight I Wanna Be Your Man,Andy Griggs,0
1,Black Suits Comin' (Nod Ya Head),Will Smith Featuring Tra-Knox,1
1,Love At First Sight,Kylie Minogue,0
1,Just Like A Pill,P!nk,0
1,Unbroken,Tim McGraw,0
1,Ten Rounds With Jose Cuervo,Tracy Byrd,0
1,Running Away,Hoobastank,0
1,I've Got You,Marc Anthony,0
1,Way Of Life,Lil Wayne,0
1,A Little Less Conversation,Elvis Presley vs JXL,0
1,Dilemma,Nelly Featuring Kelly Rowland,1
1,Gangsta Lovin',Eve Featuring Alicia Keys,1
1,Papa Don't Preach,Kelly Osbourne,0
1,Two Wrongs,Wyclef Jean Featuring Claudette Ortiz,1
1,In Da Wind,Trick Daddy Featuring Cee-Lo & Big Boi,1
1,I Keep Looking,Sara Evans,0
1,Good Times,Styles,0
1,She Loves Me Not,Papa Roach,0
1,Help Me Understand,Trace Adkins,0
1,Hate To Say I Told You So,The Hives,0
1,Tainted,Slum Village Featuring Dwele,1
1,Po' Folks,Nappy Roots Featuring Anthony Hamilton,1
1,Baby,Ashanti,0
1,Gotta Get Thru This,Daniel Bedingfield,0
1,Where Do We Go From Here,Filter,0
1,The Rising,Bruce Springsteen,0
1,Cleanin' Out My Closet,Eminem,0
1,Feel It Boy,Beenie Man Featuring Janet,1
1,Stingy,Ginuwine,0
1,Flake,Jack Johnson,0
1,Sweetness,Jimmy Eat World,0
1,I Do (Wanna Get Close To You),3LW Featuring P. Diddy & Loon,1
1,All Eyez On Me,Monica,0
1,She Was,Mark Chesnutt,0
1,Beautiful Mess,Diamond Rio,0
1,Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey,1
1,Burnin' Up,"Faith Evans Featuring Missy ""Misdemeanor"" Elliott",1
1,Aerials,System Of A Down,0
1,Out Of My Heart (Into Your Head),BBMak,0
1,Trade It All,Fabolous Featuring P. Diddy & Jagged Edge,1
1,Somebody Like You,Keith Urban,0
1,Blue Jeans,Yasmeen Featuring Ghostface Killah,1
1,I Care 4 U,Aaliyah,0
1,Ordinary Day,Vanessa Carlton,0
1,Somewhere Out There,Our Lady Peace,0
1,Work In Progress,Alan Jackson,0
1,American Child,Phil Vassar,0
1,Luv U Better,LL Cool J,0
1,Whatchulookinat,Whitney Houston,0
1,Hey Ma,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",1
1,Underneath It All,No Doubt Featuring Lady Saw,1
1,Goodbye To You,Michelle Branch,0
1,Cry,Faith Hill,0
1,Oh Yeah!,"Big Tymers Featuring Tateeze, Boo & Gotti",1
1,Like I Love You,Justin Timberlake,0
1,Objection (Tango),Shakira,0
1,Big Machine,Goo Goo Dolls,0
1,dontchange,Musiq,0
1,Where Would You Be,Martina McBride,0
1,Love Of My Life (An Ode To Hip Hop),Erykah Badu Featuring Common,1
1,My Friends Over You,New Found Glory,0
1,Sk8er Boi,Avril Lavigne,0
1,Work It,"Missy ""Misdemeanor"" Elliott",0
1,When The Last Time,Clipse,0
1,I'd Rather,Luther Vandross,0
1,Steve McQueen,Sheryl Crow,0
1,Put Me Down,Donell Jones,0
1,A Moment Like This,Kelly Clarkson,0
1,Dirrty,Christina Aguilera Featuring Redman,1
1,Landslide,Dixie Chicks,0
1,My Town,Montgomery Gentry,0
1,Prayer,Disturbed,0
1,Stole,Kelly Rowland,0
1,Electrical Storm,U2,0
1,Don't Know Why,Norah Jones,0
1,Little Things,India.Arie,0
1,The Streets,WC Featuring Nate Dogg,1
1,"Don't Say No, Just Say Yes",Avant,0
1,Lose Yourself,Eminem,0
1,The Game Of Love,Santana Featuring Michelle Branch,1
1,These Days,Rascal Flatts,0
1,She'll Leave You With A Smile,George Strait,0
1,Who's Your Daddy?,Toby Keith,0
1,Are We Cuttin',Pastor Troy Featuring Ms. Jade,1
1,Jenny From The Block,Jennifer Lopez Featuring Styles & Jadakiss,1
1,Red Rag Top,Tim McGraw,0
1,She Hates Me,Puddle Of Mudd,0
1,I Am Mine,Pearl Jam,0
1,Braid My Hair,Mario,0
1,The Ketchup Song (Hey Hah),Las Ketchup,0
1,Rock The Party,Benzino,0
1,Die Another Day,Madonna,0
1,You Know You're Right,Nirvana,0
1,Starry Eyed Surprise,Oakenfold Featuring Shifty Shellshock,1
1,I'm Gonna Getcha Good!,Shania Twain,0
1,Disease,matchbox twenty,0
1,React,Erick Sermon Featuring Redman,1
1,Crush Tonight,Fat Joe Featuring Ginuwine,1
1,Downfall,TRUSTcompany,0
1,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce Knowles,1
1,Girl Talk,TLC,0
1,Single For The Rest Of My Life,Isyss,0
1,He Is,Heather Headley,0
1,The One You Love,Paulina Rubio,0
1,Your Body Is A Wonderland,John Mayer,0
1,In A Little While,Uncle Kracker,0
1,All My Life,Foo Fighters,0
1,Why I Love You,B2K,0
1,Bother,Stone Sour,0
1,Something,Lasgo,0
1,Air Force Ones,"Nelly Featuring Kyjuan, Ali & Murphy Lee",1
1,The Zephyr Song,Red Hot Chili Peppers,0
1,Forgive,Rebecca Lynn Howard,0
1,I Just Wanna Be Mad,Terri Clark,0
1,Hit The Freeway,Toni Braxton Featuring Loon,1
1,From Tha Chuuuch To Da Palace,Snoop Dogg,0
1,Ignition,R. Kelly,0
1,Make It Clap,Busta Rhymes Featuring Spliff Star,1
1,Family Portrait,P!nk,0
1,Fabulous,Jaheim Featuring Tha Rayne,1
1,Fall Into Me,Emerson Drive,0
1,Spin,Lifehouse,0
1,Do That...,Baby Featuring P. Diddy,1
1,One Of Those Days,Whitney Houston,0
1,Beautiful,Christina Aguilera,0
1,When I'm Gone,3 Doors Down,0
1,19 Somethin',Mark Wills,0
1,Thug Lovin',Ja Rule Featuring Bobby Brown,1
1,Cochise,Audioslave,0
1,Miss You,Aaliyah,0
1,Satisfaction,Eve,0
1,"Bump, Bump, Bump",B2K & P. Diddy,0
1,Wanksta,50 Cent,0
1,A Lot Of Things Different,Kenny Chesney,0
1,The Red,Chevelle,0
1,Picture,Kid Rock Featuring Sheryl Crow Or Allison Moorer,1
1,Thugz Mansion,2Pac,0
1,I'm With You,Avril Lavigne,0
1,These Are The Days,O-Town,0
1,Talkin' To Me,Amerie,0
1,I Should Be...,Dru Hill,0
1,Every River,Brooks & Dunn,0
1,The Baby,Blake Shelton,0
1,Lifestyles Of The Rich And Famous,Good Charlotte,0
1,Always,Saliva,0
1,Paradise,LL Cool J Featuring Amerie,1
1,Sick Of Being Lonely,Field Mob,0
1,Come Into My World,Kylie Minogue,0
1,Cry Me A River,Justin Timberlake,0
1,Made You Look,Nas,0
1,Thug Holiday,Trick Daddy Featuring LaTocha Scott,1
1,Come Close To Me,Common Featuring Mary J. Blige,1
1,All I Have,Jennifer Lopez Featuring LL Cool J,1
1,Mesmerize,Ja Rule Featuring Ashanti,1
1,You Can't Hide Beautiful,Aaron Lines,0
1,Fine Again,Seether,0
1,Gossip Folks,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",1
1,No One Knows,Queens Of The Stone Age,0
1,Through The Rain,Mariah Carey,0
1,Breathe,Telepopmusik,0
1,Tell Me (What's Goin' On),Smilez & Southstar,0
1,How You Gonna Act Like That,Tyrese,0
1,Man To Man,Gary Allan,0
1,All The Things She Said,t.A.T.u.,0
1,Blowin' Me Up (With Her Love),JC Chasez,0
1,In Da Club,50 Cent,0
1,No Letting Go,Wayne Wonder,0
1,B R Right,Trina Featuring Ludacris,1
1,I Wish You'd Stay,Brad Paisley,0
1,Beautiful Goodbye,Jennifer Hanson,0
1,Unusually Unusual,Lonestar,0
1,Brokenheartsville,Joe Nichols,0
1,Take You Home,Angie Martinez Featuring Kelis,1
1,Superman,Eminem,0
1,Angel,Amanda Perez,0
1,Clocks,Coldplay,0
1,Travelin' Soldier,Dixie Chicks,0
1,Up!,Shania Twain,0
1,Can't Stop Loving You,Phil Collins,0
1,The Jump Off,Lil' Kim Featuring Mr. Cheeks,1
1,Can't Stop,Red Hot Chili Peppers,0
1,Beautiful,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,1
1,That'd Be Alright,Alan Jackson,0
1,X Gon' Give It To Ya,DMX,0
1,What We Do,Freeway Featuring Jay-Z & Beanie Sigel,1
1,Excuse Me Miss,JAY-Z,0
1,I'd Do Anything,Simple Plan,0
1,I Drove All Night,Celine Dion,0
1,A.D.I.D.A.S.,Killer Mike Featuring Big Boi,1
1,What Happened To That Boy,Baby Featuring Clipse,1
1,Emotional Rollercoaster,Vivian Green,0
1,"Ma, I Don't Love Her",Clipse Featuring Faith Evans,1
1,All I Need,Fat Joe Featuring Tony Sunshine & Armageddon,1
1,Hell Yeah,Ginuwine Featuring Baby,1
1,Big Star,Kenny Chesney,0
1,Laundromat,Nivea,0
1,Get Busy,Sean Paul,0
1,I Can,Nas,0
1,Like A Stone,Audioslave,0
1,Chrome,Trace Adkins,0
1,She's My Kind Of Rain,Tim McGraw,0
1,Breathe,Blu Cantrell Featuring Sean Paul,1
1,I Know What You Want,Busta Rhymes & Mariah Carey Featuring The Flipmode Squad,1
1,That Girl,Marques Houston,0
1,Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,1
1,Times Like These,Foo Fighters,0
1,Girlfriend,B2K,0
1,Choppa Style,Choppa Featuring Master P,1
1,Can't Nobody,Kelly Rowland,0
1,Somewhere I Belong,Linkin Park,0
1,Have You Forgotten?,Darryl Worley,0
1,Bring Me To Life,Evanescence Featuring Paul McCoy,1
1,Concrete Angel,Martina McBride,0
1,Raining On Sunday,Keith Urban,0
1,Rock You Baby,Toby Keith,0
1,Break You Off,The Roots Featuring Musiq,1
1,Unwell,matchbox twenty,0
1,Rock Your Body,Justin Timberlake,0
1,I Believe,Diamond Rio,0
1,21 Questions,50 Cent Featuring Nate Dogg,1
1,Put That Woman First,Jaheim,0
1,Don't Dream It's Over,Sixpence None The Richer,0
1,The Wreckoning,Boomkat,0
1,4 Ever,Lil' Mo Featuring Fabolous,1
1,Speed,Montgomery Gentry,0
1,The Anthem,Good Charlotte,0
1,Damaged,TLC,0
1,Running,No Doubt,0
1,Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,1
1,Girl All The Bad Guys Want,Bowling For Soup,0
1,What A Beautiful Day,Chris Cagle,0
1,Say Yes,Floetry,0
1,Drift Away,Uncle Kracker Featuring Dobie Gray,1
1,Peacekeeper,Fleetwood Mac,0
1,Get By,Talib Kweli,0
1,Sing For The Moment,Eminem,0
1,If You're Not The One,Daniel Bedingfield,0
1,Headstrong,Trapt,0
1,Love You Out Loud,Rascal Flatts,0
1,Three Wooden Crosses,Randy Travis,0
1,What Would You Do?,The Isley Brothers Featuring Ronald Isley,1
1,Still Ballin,2Pac Featuring Trick Daddy,1
1,American Life,Madonna,0
1,Never Scared,Bone Crusher Featuring Killer Mike & T.I.,1
1,Fighter,Christina Aguilera,0
1,Pimp Juice,Nelly,0
1,Don't Wanna Try,Frankie J,0
1,No One's Gonna Change You,Reina,0
1,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,1
1,Straight Out Of Line,Godsmack,0
1,My Front Porch Looking In,Lonestar,0
1,Pump It Up,Joe Budden,0
1,Soldier's Heart,R. Kelly,0
1,Stupid Girl,Cold,0
1,Yeah Yeah U Know It,Keith Murray Featuring Def Squad,1
1,So Gone,Monica,0
1,Snake,R. Kelly Featuring Big Tigger,1
1,Price To Play,Staind,0
1,Losing Grip,Avril Lavigne,0
1,Magic Stick,Lil' Kim Featuring 50 Cent,1
1,Stay Gone,Jimmy Wayne,0
1,In Love Wit Chu,Da Brat Featuring Cherish,1
1,Like A Pimp,David Banner Featuring Lil' Flip,1
1,Try It On My Own,Whitney Houston,0
1,God Bless The U.S.A.,American Idol Finalists,0
1,I'm Glad,Jennifer Lopez,0
1,The Remedy (I Won't Worry),Jason Mraz,0
1,Beer For My Horses,Toby Keith Duet With Willie Nelson,0
1,I Wish I Wasn't,Heather Headley,0
1,Roll Wit M.V.P. (We Be Like! The La La Song),Stagga Lee,0
1,I Love You,Dru Hill,0
1,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,1
1,Rock Wit U (Awww Baby),Ashanti,0
1,Intuition,Jewel,0
1,P***ycat,"Missy ""Misdemeanor"" Elliott",0
1,Send The Pain Below,Chevelle,0
1,Miss Independent,Kelly Clarkson,0
1,Stuck,Stacie Orrico,0
1,Step Daddy,Hitman Sammy Sam,0
1,Right Thurr,Chingy,0
1,How You Want That,Loon Featuring Kelis,1
1,Crazy In Love,Beyonce Featuring Jay Z,1
1,The Love Song,Jeff Bates,0
1,Calling All Angels,Train,0
1,Forever And For Always,Shania Twain,0
1,Seven Nation Army,The White Stripes,0
1,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,0
1,Red Dirt Road,Brooks & Dunn,0
1,P.I.M.P.,50 Cent,0
1,Almost Home,Craig Morgan,0
1,Tal Vez,Ricky Martin,0
1,Are You Happy Now?,Michelle Branch,0
1,Act A Fool,Ludacris,0
1,Like Glue,Sean Paul,0
1,Flipside,Freeway Featuring Peedi Crakk,1
1,Make Me A Song,Kiley Dean,0
1,Into You,Fabolous Featuring Tamia Or Ashanti,1
1,Where Is The Love?,The Black Eyed Peas,0
1,I Want You,Thalia Featuring Fat Joe,1
1,In Those Jeans,Ginuwine,0
1,Celebrity,Brad Paisley,0
1,Come Over,Aaliyah,0
1,Frontin',Pharrell Featuring Jay-Z,1
1,"Swing, Swing",The All-American Rejects,0
1,Tell Me Something Bad About Tulsa,George Strait,0
1,Help Pour Out The Rain (Lacey's Song),Buddy Jewell,0
1,What Was I Thinkin',Dierks Bentley,0
1,This Is The Night,Clay Aiken,0
1,Flying Without Wings,Ruben Studdard,0
1,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",0
1,Feel Good Time,P!nk Featuring William Orbit,1
1,Dance With My Father,Luther Vandross,0
1,Addicted,Simple Plan,0
1,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,0
1,"No Shoes, No Shirt, No Problems",Kenny Chesney,0
1,My Love Is Like... Wo,Mya,0
1,Love At 1st Sight,Mary J. Blige Featuring Method Man,1
1,The Truth About Men,Tracy Byrd,0
1,What The World Needs,Wynonna,0
1,Let's Get Down,Bow Wow Featuring Baby,1
1,99.9% Sure (I've Never Been Here Before),Brian McComas,0
1,Real Good Man,Tim McGraw,0
1,Thoia Thoing,R. Kelly,0
1,Then They Do,Trace Adkins,0
1,"Pon De River, Pon De Bank",Elephant Man,0
1,Signs Of Love Makin',Tyrese,0
1,The Boys Of Summer,The Ataris,0
1,Just Because,Jane's Addiction,0
1,Faint,Linkin Park,0
1,Girls And Boys,Good Charlotte,0
1,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,1
1,Senorita,Justin Timberlake,0
1,Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,1
1,Hole In The World,Eagles,0
1,So Far Away,Staind,0
1,Officially Missing You,Tamia,0
1,24's,T.I.,0
1,Did My Time,Korn,0
1,Light Your A** On Fire,Busta Rhymes,0
1,"Can't Stop, Won't Stop",Young Gunz,0
1,This One's For The Girls,Martina McBride,0
1,A Few Questions,Clay Walker,0
1,Damn!,YoungBloodZ Featuring Lil Jon,1
1,Na Na Na,112 Featuring Super Cat,1
1,Amazing,Josh Kelley,0
1,So Yesterday,Hilary Duff,0
1,Baby Boy,Beyonce Featuring Sean Paul,1
1,Who Wouldn't Wanna Be Me,Keith Urban,0
1,Show Me How To Live,Audioslave,0
1,She Only Smokes When She Drinks,Joe Nichols,0
1,Feelin' Freaky,Nick Cannon Featuring B2K,1
1,Crazy,Javier,0
1,Step In The Name Of Love,R. Kelly,0
1,Suga Suga,Baby Bash Featuring Frankie J,1
1,Tough Little Boys,Gary Allan,0
1,Harder To Breathe,Maroon 5,0
1,I Melt,Rascal Flatts,0
1,Someday,Nickelback,0
1,Where The Hood At?,DMX,0
1,Walk A Little Straighter,Billy Currington,0
1,Danger,Erykah Badu,0
1,Cop That Sh#!,Timbaland & Magoo Featuring Missy Elliott,1
1,Lovin' All Night,Patty Loveless,0
1,Never (Past Tense),The Roc Project Featuring Tina Arena,1
1,Here Without You,3 Doors Down,0
1,Bigger Than My Body,John Mayer,0
1,Wave On Wave,Pat Green,0
1,Rain On Me,Ashanti,0
1,Heaven,Live,0
1,Roun' The Globe,Nappy Roots,0
1,Ooh!,Mary J. Blige,0
