Title,Artist,Featuring,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence,Hit
Because of You,Kelly Clarkson,0,219493,0.254,0.583,0.584,0.0,5,0.12300000000000001,-5.362,0.0314,140.039,0.136,0
Get The Party Started,P!nk,0,191666,0.0012699999999999999,0.8059999999999999,0.902,0.0,11,0.212,-3.387,0.0475,128.94299999999998,0.961,0
The Anthem,Good Charlotte,0,175093,0.006659999999999999,0.494,0.9390000000000001,0.0,1,0.139,-3.127,0.126,177.75099999999998,0.893,0
I Don't Want to Be,Gavin DeGraw,0,217760,0.007909999999999999,0.423,0.862,0.0,0,0.133,-5.13,0.0695,154.746,0.462,0
The Way You Move (feat. Sleepy Brown) - Club Mix,OutKast,1,234000,0.126,0.871,0.597,0.00011499999999999999,5,0.0638,-4.9319999999999995,0.0464,125.999,0.635,0
Better in Time,Leona Lewis,0,234173,0.512,0.584,0.7,2.4299999999999998e-05,6,0.13,-4.251,0.0506,163.953,0.5489999999999999,0
Over You,Daughtry,0,204853,0.017,0.423,0.922,0.0,3,0.102,-2.602,0.0411,156.063,0.5670000000000001,0
The Great Escape,Boys Like Girls,0,206520,0.0016600000000000002,0.423,0.94,0.0,1,0.17800000000000002,-4.012,0.0635,149.934,0.505,0
Your Body Is a Wonderland,John Mayer,0,249626,0.0206,0.647,0.7290000000000001,0.0489,5,0.134,-6.251,0.0236,94.01,0.687,0
Superman (It's Not Easy),Five For Fighting,0,222000,0.327,0.521,0.431,0.0,0,0.0986,-9.74,0.0293,106.546,0.18100000000000002,0
Vivir Mi Vida,Marc Anthony,0,251160,0.324,0.65,0.879,0.0,8,0.376,-3.176,0.0328,105.015,0.899,0
La Vida Es Un Carnaval,Celia Cruz,0,275253,0.439,0.82,0.7170000000000001,0.00107,8,0.23600000000000002,-6.191,0.0722,104.005,0.843,0
Lambada - Original Version 1989,Kaoma,0,207466,0.21100000000000002,0.7559999999999999,0.8,0.000723,5,0.047,-5.1579999999999995,0.0329,118.921,0.9670000000000001,0
La Camisa Negra,Juanes,0,216706,0.0838,0.7509999999999999,0.731,0.0,6,0.0556,-4.419,0.0308,97.007,0.973,0
La Gota Fría,Carlos Vives,0,215493,0.0893,0.7190000000000001,0.809,0.0,1,0.183,-10.201,0.0511,100.839,0.9640000000000001,0
Suavemente,Elvis Crespo,0,267000,0.254,0.8109999999999999,0.88,0.00146,8,0.0475,-2.972,0.0628,124.12,0.915,0
Bailando - Spanish Version,Enrique Iglesias,0,243413,0.0426,0.723,0.777,3.68e-06,7,0.0451,-3.503,0.10800000000000001,91.01700000000001,0.961,0
Danza Kuduro,Don Omar,0,198786,0.078,0.6990000000000001,0.917,0.0,0,0.065,-4.897,0.115,130.04,0.889,0
Conga,Miami Sound Machine,0,252933,0.141,0.782,0.8740000000000001,0.0584,2,0.11199999999999999,-7.157,0.0474,123.179,0.8590000000000001,0
La Bilirrubina - En Vivo Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,0,232880,0.622,0.585,0.977,0.0,1,0.32799999999999996,-3.57,0.0615,138.264,0.8009999999999999,0
Guantanamera,Celia Cruz,0,199316,0.833,0.7440000000000001,0.601,0.0242,10,0.131,-5.2410000000000005,0.0349,143.542,0.905,0
El Matador,Los Fabulosos Cadillacs,0,277600,0.0306,0.5660000000000001,0.9109999999999999,0.0247,4,0.0574,-9.458,0.0791,193.53799999999998,0.638,0
Amor Prohibido,Selena,0,164120,0.455,0.5479999999999999,0.688,0.0,7,0.07200000000000001,-6.053,0.0372,179.842,0.813,0
Mi Gente,J Balvin,0,189440,0.0179,0.774,0.687,1.17e-05,11,0.128,-4.8180000000000005,0.0584,104.959,0.308,0
Obsesion,Aventura,0,254720,0.419,0.8029999999999999,0.56,0.0,1,0.0608,-6.912000000000001,0.0398,133.679,0.77,0
Let's Get Loud,Jennifer Lopez,0,239400,0.135,0.82,0.937,0.000128,5,0.35,-4.81,0.0551,130.993,0.9059999999999999,0
Oye Como Va,Tito Puente,0,272546,0.743,0.696,0.728,0.0537,7,0.0835,-6.937,0.034,124.09200000000001,0.963,0
Despacito (Featuring Daddy Yankee),Luis Fonsi,0,228200,0.20800000000000002,0.659,0.802,0.0,2,0.12300000000000001,-4.79,0.14800000000000002,177.93599999999998,0.863,0
Bamboleo,Gipsy Kings,0,203173,0.414,0.6709999999999999,0.884,0.00015,6,0.0701,-9.267000000000001,0.0586,119.574,0.9329999999999999,0
Pedro Navaja,Rubén Blades,0,443480,0.779,0.5820000000000001,0.61,6.54e-06,11,0.267,-6.641,0.10300000000000001,93.65799999999999,0.826,0
Gasolina,Daddy Yankee,0,192600,0.332,0.857,0.8009999999999999,1.2e-06,0,0.0789,-6.499,0.0618,96.009,0.753,0
Mambo No 5,Pérez Prado,0,162213,0.337,0.816,0.41600000000000004,0.7909999999999999,5,0.0452,-17.795,0.244,90.148,0.8170000000000001,0
De Música Ligera,Soda Stereo,0,212893,0.00487,0.542,0.7140000000000001,0.298,2,0.33399999999999996,-8.045,0.027999999999999997,124.26,0.76,0
Macarena,Los Del Rio,0,249506,0.42200000000000004,0.927,0.721,4.36e-05,8,0.0422,-12.561,0.0908,103.01799999999999,0.965,0
La Bamba,Los Lobos,0,172733,0.0699,0.348,0.7509999999999999,0.0007379999999999999,0,0.20800000000000002,-12.823,0.0494,156.509,0.8859999999999999,0
Querida,Juan Gabriel,0,319560,0.318,0.522,0.526,0.0,2,0.11599999999999999,-6.361000000000001,0.0259,90.02,0.43,0
Maria Maria - Radio Mix,Santana,0,262160,0.0485,0.779,0.631,0.00316,2,0.0349,-5.314,0.115,97.927,0.6629999999999999,0
La ingrata,Café Tacvba,0,212000,0.0854,0.748,0.835,1.97e-06,7,0.0365,-5.731,0.0351,142.942,0.8959999999999999,0
Corazón partio,Alejandro Sanz,0,343413,0.19899999999999998,0.648,0.846,4.23e-06,0,0.0803,-6.731,0.0424,160.075,0.815,0
Livin' la Vida Loca,Ricky Martin,0,243160,0.00411,0.425,0.9540000000000001,0.0,1,0.0555,-3.7560000000000002,0.0476,178.043,0.9329999999999999,0
Rebelión,Joe Arroyo,0,378373,0.11199999999999999,0.5589999999999999,0.73,0.00267,10,0.263,-8.461,0.0639,106.806,0.778,0
La Maza,Silvio Rodríguez,0,351400,0.652,0.555,0.331,1.1599999999999999e-05,9,0.235,-17.718,0.27,170.60299999999998,0.43700000000000006,0
Amor Eterno,Rocío Dúrcal,0,408440,0.445,0.301,0.335,0.0018100000000000002,0,0.7509999999999999,-8.564,0.0303,176.59099999999998,0.386,0
Besame Mucho,Consuelo Velázquez,0,181960,0.701,0.7070000000000001,0.408,0.0,5,0.105,-12.776,0.0366,126.399,0.843,0
Mais Que Nada,Sergio Mendes & Brasil '66,0,159466,0.491,0.66,0.504,2.65e-05,0,0.15,-13.087,0.0496,88.95299999999999,0.914,0
El Cantante,Héctor Lavoe,0,622520,0.42200000000000004,0.489,0.679,6.92e-06,7,0.13,-4.899,0.0326,95.81299999999999,0.6579999999999999,0
Chan Chan,Buena Vista Social Club,0,257213,0.83,0.507,0.423,0.00916,2,0.0973,-14.187000000000001,0.0332,82.809,0.701,0
Amigo,Roberto Carlos,0,208866,0.259,0.613,0.489,0.0,11,0.0696,-13.509,0.0503,145.278,0.898,0
The Girl From Ipanema - Stereo Version,Stan Getz,0,325506,0.888,0.66,0.124,0.0007639999999999999,5,0.111,-19.2,0.0496,129.91899999999998,0.36200000000000004,0
Oye Mi Amor,Maná,0,263306,0.0102,0.5429999999999999,0.903,0.00585,11,0.0862,-6.6579999999999995,0.039,162.241,0.9620000000000001,0
Latinoamérica,Calle 13,0,301426,0.59,0.691,0.805,0.0,2,0.0975,-6.81,0.0947,142.503,0.866,0
"Soy un Truhán, Soy un Señor",Julio Iglesias,0,183546,0.565,0.5760000000000001,0.698,0.0,0,0.386,-5.181,0.0321,98.855,0.708,0
Mediterraneo,Joan Manuel Serrat,0,205226,0.599,0.545,0.59,0.0,9,0.0916,-7.257000000000001,0.0813,100.835,0.583,0
Gracias a la Vida,Violeta Parra,0,278040,0.8109999999999999,0.649,0.14400000000000002,2.42e-06,0,0.08900000000000001,-16.809,0.0522,119.193,0.264,0
La Cumparsita,Gerardo Matos Rodriguez,0,193800,0.9079999999999999,0.57,0.301,0.574,7,0.12300000000000001,-13.845999999999998,0.0518,118.337,0.431,0
Paloma negra,Lola Beltrán,0,195533,0.853,0.39,0.263,0.0,2,0.21899999999999997,-6.851,0.0394,80.332,0.446,0
El Rey,José Alfredo Jimenez,0,128386,0.386,0.337,0.55,0.0,9,0.298,-5.814,0.0502,183.11700000000002,0.851,0
Feliz Navidad,José Feliciano,0,182226,0.5479999999999999,0.514,0.83,0.0,2,0.321,-8.666,0.0391,148.806,0.9640000000000001,0
All Along the Watchtower,Jimi Hendrix,0,240800,0.00255,0.43799999999999994,0.805,5.6899999999999994e-05,8,0.0842,-6.237,0.0624,113.25299999999999,0.564,0
My Generation - Stereo Version,The Who,0,198706,0.32799999999999996,0.397,0.785,0.00495,2,0.0621,-9.168,0.0545,96.333,0.6459999999999999,0
(I Can't Get No) Satisfaction,The Rolling Stones,0,222746,0.00037999999999999997,0.735,0.82,0.0572,2,0.0983,-8.554,0.0494,135.586,0.8590000000000001,0
"Hello, I Love You",The Doors,0,133200,0.028999999999999998,0.597,0.5539999999999999,0.0,11,0.0766,-14.144,0.0425,117.835,0.963,0
Whole Lotta Love,Led Zeppelin,0,333893,0.0484,0.41200000000000003,0.902,0.131,9,0.405,-11.6,0.405,89.74,0.42200000000000004,0
Hey Jude - Remastered 2015,The Beatles,0,425653,0.0112,0.386,0.607,1.3800000000000002e-05,10,0.08800000000000001,-7.7,0.0261,147.207,0.532,0
White Room,Cream,0,303200,0.23,0.547,0.58,0.00877,2,0.0569,-13.415,0.0293,109.82700000000001,0.505,0
You Really Got Me - Mono Mix,The Kinks,0,134253,0.493,0.573,0.9390000000000001,0.0,8,0.0994,-6.441,0.0808,137.382,0.963,0
Surfin' U.S.A. - Remastered,The Beach Boys,0,149373,0.6609999999999999,0.55,0.8540000000000001,0.0,3,0.11199999999999999,-5.968,0.036000000000000004,159.231,0.965,0
"Oh, Pretty Woman",Roy Orbison,0,178933,0.715,0.619,0.603,0.0,9,0.0721,-9.481,0.0342,127.432,0.958,0
Back In The U.S.S.R. - 2018 Mix,The Beatles,0,163466,0.0010199999999999999,0.51,0.893,5.85e-05,9,0.201,-9.267000000000001,0.0342,142.657,0.934,0
For What It's Worth,Buffalo Springfield,0,153693,0.406,0.653,0.519,0.0209,2,0.10099999999999999,-10.164,0.0497,98.883,0.8220000000000001,0
Fortunate Son,Creedence Clearwater Revival,0,140773,0.201,0.64,0.6629999999999999,0.00806,0,0.152,-7.516,0.0374,132.77,0.6629999999999999,0
Born To Be Wild - Single Version,Steppenwolf,0,212893,0.273,0.439,0.737,0.28,2,0.228,-12.054,0.115,145.942,0.5329999999999999,0
House Of The Rising Sun,The Animals,0,271280,0.00038500000000000003,0.295,0.584,0.218,9,0.0996,-6.696000000000001,0.0345,117.2,0.228,0
Louie Louie,The Kingsmen,0,165381,0.102,0.623,0.7090000000000001,0.0,1,0.0967,-9.818,0.0636,122.39399999999999,0.948,0
I Heard It Through The Grapevine - Single Version (Mono),Marvin Gaye,0,193493,0.255,0.735,0.52,0.0,11,0.106,-6.18,0.0371,118.441,0.688,0
Crimson And Clover - Single Version,Tommy James & The Shondells,0,208666,0.255,0.41200000000000003,0.59,0.0325,11,0.177,-12.277000000000001,0.0701,85.824,0.653,0
Evil Ways,Santana,0,238266,0.22,0.7040000000000001,0.528,0.35,5,0.14,-13.382,0.0358,117.47200000000001,0.73,0
Purple Haze,Jimi Hendrix,0,170813,0.008759999999999999,0.5329999999999999,0.905,0.578,2,0.0698,-5.27,0.0754,108.9,0.486,0
California Dreamin' - Single Version,The Mamas & The Papas,0,162373,0.35200000000000004,0.552,0.616,0.0,1,0.0501,-9.785,0.0346,112.44200000000001,0.667,0
Like a Rolling Stone,Bob Dylan,0,369600,0.7290000000000001,0.483,0.721,0.0,0,0.18899999999999997,-6.836,0.032,95.26100000000001,0.562,0
Suite: Judy Blue Eyes - Remastered,"Crosby, Stills & Nash",0,444053,0.469,0.451,0.364,0.0,9,0.19699999999999998,-13.126,0.0436,154.20600000000002,0.298,0
Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,0,229360,0.135,0.452,0.818,2.72e-05,2,0.052000000000000005,-8.124,0.0439,124.47399999999999,0.755,0
I Saw Her Standing There - Remastered 2009,The Beatles,0,173946,0.27,0.491,0.8009999999999999,0.0,4,0.0665,-9.835,0.0361,160.109,0.971,0
Light My Fire,The Doors,0,429760,0.369,0.413,0.725,2.1600000000000003e-05,3,0.0905,-5.787000000000001,0.0324,124.618,0.44,0
Pinball Wizard,The Who,0,180943,0.0192,0.537,0.716,0.0,2,0.245,-8.766,0.038,122.87299999999999,0.452,0
The Sounds of Silence,Simon & Garfunkel,0,184880,0.165,0.436,0.375,0.0,6,0.294,-13.856,0.0284,107.38600000000001,0.49,0
Green Onions,Booker T. & the M.G.'s,0,176333,0.767,0.816,0.514,0.9490000000000001,10,0.0899,-8.741,0.0339,136.83700000000002,0.912,0
Sweet Caroline - Single Version,Neil Diamond,0,201800,0.505,0.556,0.161,4.36e-05,11,0.28,-13.944,0.0297,126.53399999999999,0.588,0
Good Lovin' - Single Version,The Young Rascals,0,150906,0.00206,0.252,0.507,0.00057,2,0.325,-13.337,0.0442,196.49400000000003,0.816,0
The Twist,Chubby Checker,0,153760,0.20199999999999999,0.5329999999999999,0.638,0.0,4,0.0729,-7.13,0.0341,156.66299999999998,0.937,0
Sunshine Of Your Love,Cream,0,250000,0.475,0.684,0.48100000000000004,6.57e-05,2,0.11800000000000001,-12.59,0.0384,115.07799999999999,0.784,0
Hit the Road Jack,Ray Charles,0,120173,0.7140000000000001,0.599,0.7040000000000001,0.0,8,0.521,-8.566,0.243,173.043,0.95,0
Proud Mary,Creedence Clearwater Revival,0,187213,0.13,0.6990000000000001,0.6409999999999999,0.000218,2,0.0601,-7.564,0.0289,120.745,0.728,0
Dazed And Confused,Led Zeppelin,0,386373,0.044000000000000004,0.271,0.5529999999999999,0.0096,2,0.0999,-9.526,0.0472,86.762,0.433,0
Summertime Blues,Blue Cheer,0,226906,0.462,0.456,0.514,0.00037,7,0.268,-9.732999999999999,0.053,138.377,0.657,0
I Want To Hold Your Hand - Remastered 2015,The Beatles,0,145746,0.386,0.49,0.715,0.0,7,0.311,-5.5489999999999995,0.0476,130.726,0.866,0
Runaround Sue,Dion,0,171600,0.451,0.364,0.607,0.0,2,0.251,-9.791,0.125,79.987,0.598,0
All Day and All of the Night - 2014 Remastered Version,The Kinks,0,142480,0.498,0.551,0.9540000000000001,0.0,7,0.0884,-2.844,0.0814,136.862,0.685,0
River Deep - Mountain High,Ike & Tina Turner,0,214880,0.792,0.36,0.757,0.0125,3,0.147,-6.832000000000001,0.0405,83.865,0.341,0
Summer in the City - Remastered,The Lovin' Spoonful,0,160306,0.0592,0.423,0.6809999999999999,0.000177,10,0.0889,-9.756,0.0397,110.461,0.5589999999999999,0
Jumpin' Jack Flash - Mono / Remastered,The Rolling Stones,0,219466,0.047,0.6,0.897,0.727,3,0.0672,-7.275,0.0477,137.375,0.6759999999999999,0
Foxey Lady,Jimi Hendrix,0,198773,0.0751,0.507,0.847,0.237,1,0.37200000000000005,-5.987,0.0411,98.096,0.5660000000000001,0
Somebody to Love,Jefferson Airplane,0,174840,0.408,0.504,0.578,0.0,4,0.321,-9.302,0.031,132.411,0.654,0
Time Has Come Today,The Chambers Brothers,0,290933,0.0252,0.528,0.514,0.0894,2,0.0725,-11.909,0.133,122.87200000000001,0.44,0
Heart Full of Soul,The Yardbirds,0,147893,0.22899999999999998,0.494,0.6659999999999999,5.6899999999999994e-05,9,0.0469,-9.743,0.0351,140.832,0.6990000000000001,0
Do You Believe in Magic?,The Lovin' Spoonful,0,125826,0.218,0.552,0.742,0.0,0,0.33899999999999997,-7.962999999999999,0.0454,138.591,0.7509999999999999,0
"Paint It, Black - Mono",The Rolling Stones,0,204480,0.0103,0.505,0.836,0.0771,5,0.295,-7.3839999999999995,0.10099999999999999,159.66899999999998,0.764,0
Good Vibrations - Remastered,The Beach Boys,0,219026,0.326,0.396,0.473,0.000124,10,0.109,-7.67,0.0345,133.44899999999998,0.385,0
Psychotic Reaction,Count Five,0,185523,0.000242,0.34600000000000003,0.75,0.0119,11,0.271,-6.619,0.10300000000000001,165.03599999999997,0.667,0
Yesterday - Remastered 2009,The Beatles,0,125666,0.879,0.332,0.179,0.0,5,0.0886,-11.83,0.0326,96.529,0.315,0
Nights In White Satin - Single Version / Mono Mix,The Moody Blues,0,269106,0.465,0.195,0.483,0.49700000000000005,4,0.0686,-4.9910000000000005,0.03,84.71,0.17300000000000001,0
Space Oddity - 2015 Remastered Version,David Bowie,0,318813,0.0748,0.299,0.44299999999999995,0.000138,0,0.177,-12.620999999999999,0.0346,139.539,0.434,0
Magic Carpet Ride,Steppenwolf,0,271573,0.142,0.64,0.6509999999999999,0.28,4,0.0341,-14.981,0.0517,111.676,0.8009999999999999,0
Needles and Pins - Mono,The Searchers,0,131360,0.0546,0.565,0.953,2.95e-05,9,0.0637,-6.504,0.0393,124.287,0.887,0
The Weight - Remastered,The Band,0,278626,0.225,0.63,0.519,4.3e-06,9,0.0974,-10.997,0.0528,143.942,0.502,0
Bring It On Home to Me,Sam Cooke,0,162533,0.778,0.523,0.402,0.0,0,0.43200000000000005,-8.232999999999999,0.0305,70.863,0.675,0
Bad Moon Rising,Creedence Clearwater Revival,0,141600,0.0543,0.6409999999999999,0.774,1.05e-05,2,0.0473,-5.916,0.0278,89.787,0.9420000000000001,0
Crying,Roy Orbison,0,166466,0.758,0.35,0.293,8.21e-06,2,0.10400000000000001,-9.502,0.0258,96.685,0.162,0
Revolution - Remastered,The Beatles,0,205293,0.0734,0.40700000000000003,0.8340000000000001,0.00021,6,0.24100000000000002,-9.224,0.20800000000000002,121.38,0.71,0
Shop Around,The Miracles,0,170760,0.8,0.5579999999999999,0.6859999999999999,0.0,7,0.815,-4.495,0.0289,132.075,0.8859999999999999,0
I Fought The Law,The Bobby Fuller Four,0,138360,0.105,0.593,0.804,2.22e-06,7,0.047,-5.497000000000001,0.0319,148.959,0.9620000000000001,0
The Times They Are A-Changin',Bob Dylan,0,192053,0.887,0.389,0.396,0.0,7,0.0828,-7.999,0.0332,171.86,0.585,0
Honky Tonk Women,The Rolling Stones,0,179386,0.381,0.562,0.768,0.03,7,0.168,-6.6129999999999995,0.0606,119.544,0.966,0
The End - Remastered,The Doors,0,710826,0.285,0.35100000000000003,0.228,0.00116,0,0.12300000000000001,-17.271,0.0307,104.551,0.0329,0
She Loves You - Mono / Remastered,The Beatles,0,140920,0.26,0.377,0.9159999999999999,0.0,4,0.07400000000000001,-3.199,0.0481,75.533,0.912,0
Heartbreaker,Led Zeppelin,0,254133,0.0746,0.40299999999999997,0.7090000000000001,0.494,9,0.132,-9.366,0.0885,97.161,0.654,0
Brown Eyed Girl,Van Morrison,0,183306,0.182,0.491,0.583,0.0,7,0.40700000000000003,-10.964,0.0376,150.572,0.907,0
Gimme Shelter,The Rolling Stones,0,270773,0.447,0.634,0.63,0.039,1,0.17,-8.277000000000001,0.031,118.62799999999999,0.489,0
Touch Me,The Doors,0,190253,0.405,0.425,0.903,0.0128,1,0.11699999999999999,-4.801,0.0732,108.74799999999999,0.769,0
Surf City - Remastered 1990 / Stereo Remix,Jan & Dean,0,163026,0.595,0.469,0.647,1.65e-06,8,0.33899999999999997,-13.913,0.0315,147.878,0.9420000000000001,0
White Rabbit,Jefferson Airplane,0,150640,0.486,0.551,0.293,0.000273,2,0.0864,-12.503,0.0272,106.79799999999999,0.322,0
Green River,Creedence Clearwater Revival,0,154120,0.0356,0.7040000000000001,0.773,0.00498,9,0.08199999999999999,-9.621,0.0279,141.655,0.972,0
I Get Around (Mono) - Mono,The Beach Boys,0,134386,0.36,0.39,0.625,0.0,9,0.0663,-7.813,0.0537,144.338,0.514,0
Mr. Tambourine Man,The Byrds,0,149466,0.513,0.456,0.47,3.76e-05,2,0.444,-9.564,0.0294,120.336,0.639,0
With A Little Help From My Friends - Remastered 2009,The Beatles,0,164106,0.365,0.705,0.515,0.0,4,0.389,-9.343,0.0337,112.035,0.8029999999999999,0
Hush - 2014 Remastered Version,Deep Purple,0,252040,0.0176,0.585,0.6759999999999999,0.732,5,0.129,-11.267000000000001,0.0471,109.309,0.474,0
For Your Love,The Yardbirds,0,149733,0.387,0.33799999999999997,0.6679999999999999,1.59e-05,2,0.111,-8.641,0.0421,127.09700000000001,0.561,0
Street Fighting Man,The Rolling Stones,0,194733,0.0154,0.57,0.754,0.0133,0,0.184,-9.948,0.031,127.95700000000001,0.708,0
Blowin' In the Wind,Bob Dylan,0,165426,0.914,0.38,0.0993,2.3199999999999998e-05,2,0.0605,-20.566999999999997,0.0509,174.87400000000002,0.44,0
In My Room - Remastered,The Beach Boys,0,134133,0.184,0.341,0.41600000000000004,6.28e-05,11,0.0917,-9.574,0.0265,102.88600000000001,0.499,0
I'm A Man,The Spencer Davis Group,0,176160,0.038,0.55,0.929,0.0,9,0.135,-5.765,0.0815,129.011,0.643,0
Gloria - Stereo Version,Them,0,156106,0.528,0.6459999999999999,0.813,0.007859999999999999,9,0.17800000000000002,-6.733,0.0434,129.378,0.711,0
Itchycoo Park,Small Faces,0,172746,0.395,0.601,0.596,2.34e-06,9,0.451,-8.029,0.0734,128.168,0.503,0
Wild Thing,The Troggs,0,158250,0.721,0.42100000000000004,0.664,0.00244,11,0.0851,-10.657,0.0665,201.583,0.574,0
Care Of Cell 44,The Zombies,0,235826,0.265,0.42100000000000004,0.58,0.0136,7,0.0973,-7.011,0.0285,129.959,0.40299999999999997,0
See Emily Play - 2016 Remastered Version,Pink Floyd,0,174573,0.21100000000000002,0.43799999999999994,0.754,0.0,2,0.124,-7.035,0.0381,123.744,0.435,0
Alone Again Or - 2015 Remastered Version,Love,0,197274,0.664,0.318,0.303,0.000223,11,0.113,-15.572000000000001,0.0302,174.25400000000002,0.226,0
Psychotic Reaction - Rarities Version,Count Five,0,189848,0.000288,0.355,0.7609999999999999,0.0141,11,0.18899999999999997,-6.309,0.0978,165.209,0.685,0
Slip Inside This House - Stereo LP Version,The 13th Floor Elevators,0,482278,0.10099999999999999,0.555,0.6940000000000001,0.0,9,0.12300000000000001,-8.453,0.0426,127.42299999999999,0.602,0
I Had Too Much To Dream (Last Night),The Electric Prunes,0,178266,0.354,0.341,0.7140000000000001,0.0,2,0.31,-7.997999999999999,0.0404,147.60399999999998,0.41200000000000003,0
96 Tears,? & The Mysterians,0,177426,0.0586,0.68,0.507,6.49e-06,7,0.0754,-5.928999999999999,0.0336,123.47,0.8540000000000001,0
Have Love Will Travel,The Sonics,0,160400,0.727,0.506,0.948,0.0,10,0.0904,-5.626,0.105,130.195,0.934,0
Kick out the Jams,MC5,0,181760,0.0565,0.32899999999999996,0.8059999999999999,0.21,1,0.355,-11.925,0.0596,142.625,0.619,0
I Hate You,The Monks,0,213706,0.441,0.65,0.7979999999999999,0.0007059999999999999,9,0.13699999999999998,-8.126,0.0541,110.646,0.46399999999999997,0
I Wanna Be Your Dog,The Stooges,0,188560,0.0229,0.527,0.871,0.155,4,0.419,-8.708,0.0354,120.72200000000001,0.107,0
I'm Waiting For The Man - Album Version (Stereo),The Velvet Underground,0,279520,0.025,0.682,0.621,0.852,7,0.153,-9.652999999999999,0.0451,125.91,0.861,0
Eight Miles High,The Byrds,0,214640,0.21,0.364,0.768,0.136,9,0.503,-10.492,0.0757,130.602,0.37,0
Wipe Out,The Surfaris,0,166092,0.111,0.46,0.955,0.54,11,0.9520000000000001,-6.684,0.0487,160.07299999999998,0.726,0
More Than Words,Extreme,0,334106,0.46799999999999997,0.615,0.129,0.0,6,0.114,-14.892000000000001,0.0286,91.76899999999999,0.249,0
Free Fallin',Tom Petty,0,256000,0.21899999999999997,0.63,0.449,0.0,5,0.0622,-13.243,0.0252,84.37799999999999,0.623,0
Landslide,Fleetwood Mac,0,199493,0.883,0.414,0.161,0.000223,7,0.11699999999999999,-22.32,0.0318,159.375,0.423,0
Lean on Me,Bill Withers,0,258834,0.782,0.619,0.22,1.1900000000000001e-05,0,0.124,-13.843,0.0667,75.16,0.423,0
Hotel California - Remastered,Eagles,0,391376,0.0057399999999999994,0.579,0.508,0.0004940000000000001,2,0.0575,-9.484,0.027000000000000003,147.125,0.609,0
Fast Car,Tracy Chapman,0,296800,0.313,0.711,0.292,0.0,4,0.131,-15.523,0.037000000000000005,103.95100000000001,0.19399999999999998,0
